Commodity,Year,Attribute,Value,Notes
Fruits and vegetables (fresh weight equivalent): Per capita availability,1995,Fruit-Processing-Total processed fruit-Pounds,151.5736247,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1996,Fruit-Processing-Total processed fruit-Pounds,159.8536525,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1997,Fruit-Processing-Total processed fruit-Pounds,156.4410089,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1998,Fruit-Processing-Total processed fruit-Pounds,170.5495279,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1999,Fruit-Processing-Total processed fruit-Pounds,154.4104096,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Fruit-Processing-Total processed fruit-Pounds,159.4481674,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Processing-Total processed fruit-Pounds,155.2423549,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Processing-Total processed fruit-Pounds,148.818583,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Processing-Total processed fruit-Pounds,152.0022912,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Processing-Total processed fruit-Pounds,151.5165197,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Processing-Total processed fruit-Pounds,145.5213399,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Processing-Total processed fruit-Pounds,141.678034,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2007,Fruit-Processing-Total processed fruit-Pounds,138.839495,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2008,Fruit-Processing-Total processed fruit-Pounds,130.6984898,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2009,Fruit-Processing-Total processed fruit-Pounds,130.3625296,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2010,Fruit-Processing-Total processed fruit-Pounds,127.3051133,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2011,Fruit-Processing-Total processed fruit-Pounds,125.0197398,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2012,Fruit-Processing-Total processed fruit-Pounds,112.6912696,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2013,Fruit-Processing-Total processed fruit-Pounds,118.4186587,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2014,Fruit-Processing-Total processed fruit-Pounds,113.7643694,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2015,Fruit-Processing-Total processed fruit-Pounds,115.9183301,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2016,Fruit-Processing-Total processed fruit-Pounds,114.7816803,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2017,Fruit-Processing-Total processed fruit-Pounds,109.9392141,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2018,Fruit-Processing-Total processed fruit-Pounds,100.6735675,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2019,Fruit-Processing-Total processed fruit-Pounds,97.33673054,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1970,Fruit-Total fruit-Pounds,238.0011087,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1971,Fruit-Total fruit-Pounds,242.4001636,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1972,Fruit-Total fruit-Pounds,232.0475694,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1973,Fruit-Total fruit-Pounds,236.0057913,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1974,Fruit-Total fruit-Pounds,235.8313095,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1975,Fruit-Total fruit-Pounds,252.4756916,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1976,Fruit-Total fruit-Pounds,258.0742382,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1977,Fruit-Total fruit-Pounds,268.9497503,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1978,Fruit-Total fruit-Pounds,260.2635081,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1979,Fruit-Total fruit-Pounds,251.229779,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1980,Fruit-Total fruit-Pounds,266.0296075,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1981,Fruit-Total fruit-Pounds,262.0870971,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Fruit-Total fruit-Pounds,263.816896,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Total fruit-Pounds,280.4166058,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Total fruit-Pounds,267.2859912,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Total fruit-Pounds,270.8820952,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Total fruit-Pounds,279.3077788,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Total fruit-Pounds,276.9130596,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Total fruit-Pounds,267.2999004,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Total fruit-Pounds,274.3193535,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Total fruit-Pounds,270.9627141,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1991,Fruit-Total fruit-Pounds,268.8199214,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1992,Fruit-Total fruit-Pounds,269.8118348,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1993,Fruit-Total fruit-Pounds,283.3245506,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1994,Fruit-Total fruit-Pounds,287.9564885,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1995,Fruit-Total fruit-Pounds,274.9834829,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1996,Fruit-Total fruit-Pounds,286.5070041,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1997,Fruit-Total fruit-Pounds,286.6739268,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1998,Fruit-Total fruit-Pounds,299.9718725,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1999,Fruit-Total fruit-Pounds,284.9173663,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Fruit-Total fruit-Pounds,288.1555278,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Total fruit-Pounds,281.1645255,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Total fruit-Pounds,275.9158224,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Total fruit-Pounds,280.1790439,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Total fruit-Pounds,279.3543353,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Total fruit-Pounds,270.7941861,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Total fruit-Pounds,269.5868205,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2007,Fruit-Total fruit-Pounds,262.4419683,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2008,Fruit-Total fruit-Pounds,257.3861364,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2009,Fruit-Total fruit-Pounds,254.3227301,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2010,Fruit-Total fruit-Pounds,255.8743204,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2011,Fruit-Total fruit-Pounds,254.4356753,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2012,Fruit-Total fruit-Pounds,244.4240614,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2013,Fruit-Total fruit-Pounds,254.8229862,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2014,Fruit-Total fruit-Pounds,250.1772038,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2015,Fruit-Total fruit-Pounds,251.9489296,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2016,Fruit-Total fruit-Pounds,256.3483682,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2017,Fruit-Total fruit-Pounds,252.0863704,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2018,Fruit-Total fruit-Pounds,240.312478,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2019,Fruit-Total fruit-Pounds,236.1320349,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1970,Vegetables-Fresh-Pounds,154.3537225,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweetpotatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1971,Vegetables-Fresh-Pounds,148.0504058,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweetpotatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1972,Vegetables-Fresh-Pounds,151.4075722,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweetpotatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1973,Vegetables-Fresh-Pounds,148.108572,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweetpotatoes, and tomatoes."
